"Points:0","Points:1","Points:2","U:0","U:1","U:2"
1.4925,0.97266,0.094434,0,0,0
1.4939,0.74268,0.32499,0,0,0
1.4969,0.5601,0.61123,0,0,0
1.4985,0.38632,0.87227,0,0,0
1.2486,1.2213,0.093963,0,0,0
1.2517,0.98281,0.3164,0,0,0
1.259,0.77376,0.58905,0,0,0
1.2636,0.57866,0.86017,0,0,0
1.2652,0.38864,1.1049,0,0,0
0.99512,1.4626,0.09445,0,0,0
1.0037,1.2253,0.31647,0,0,0
1.019,0.99899,0.57992,0,0,0
1.0293,0.79079,0.84861,0,0,0
1.0309,0.58281,1.1,0,0,0
1.0306,0.38811,1.3353,0,0,0
0.73453,1.6984,0.096491,0,0,0
0.75612,1.4641,0.32519,0,0,0
0.78525,1.2321,0.58948,0,0,0
0.80216,1.0079,0.84899,0,0,0
0.80478,0.79107,1.0972,0,0,0
0.79879,0.57635,1.3343,0,0,0
0.79639,0.38429,1.5646,0,0,0
0.47228,1.9313,0.10588,0,0,0
0.52392,1.6989,0.34822,0,0,0
0.56453,1.4664,0.61213,0,0,0
0.58264,1.2354,0.86102,0,0,0
0.58728,1.0068,1.1005,0,0,0
0.58252,0.78113,1.3345,0,0,0
0.56889,0.55934,1.5649,0,0,0
0.56989,0.37454,1.7933,0,0,0
0.32755,2.1631,0.18703,0,0,0
0.35705,1.9314,0.4,0,0,0
0.37892,1.6995,0.63795,0,0,0
0.38702,1.4675,0.87321,0,0,0
0.38936,1.2358,1.1054,0,0,0
0.38901,1.0044,1.3354,0,0,0
0.38571,0.77513,1.5644,0,0,0
0.3772,0.55558,1.7929,0,0,0
0.37958,0.37398,2.0203,0,0,0
2.4263,0.32696,0.1865,0,0,0
2.1946,0.46618,0.10578,0,0,0
2.1947,0.35615,0.39889,0,0,0
1.9625,0.71899,0.096408,0,0,0
1.9626,0.51829,0.3476,0,0,0
1.963,0.37811,0.63662,0,0,0
1.7287,0.97217,0.094274,0,0,0
1.7289,0.74228,0.32449,0,0,0
1.7301,0.56015,0.6108,0,0,0
1.731,0.38641,0.87217,0,0,0
1.4914,1.2205,0.093556,0,0,0
1.4917,0.98177,0.31481,0,0,0
1.4947,0.77382,0.58703,0,0,0
1.4974,0.57953,0.85925,0,0,0
1.4986,0.38903,1.1047,0,0,0
1.2475,1.4617,0.093558,0,0,0
1.2494,1.2237,0.31224,0,0,0
1.2561,0.9987,0.57308,0,0,0
1.2625,0.79357,0.84441,0,0,0
1.2647,0.58609,1.0989,0,0,0
1.2653,0.38942,1.3352,0,0,0
0.99448,1.6978,0.094284,0,0,0
1.0021,1.4627,0.31487,0,0,0
1.0171,1.2312,0.57318,0,0,0
1.0295,1.0113,0.83748,0,0,0
1.0333,0.79933,1.093,0,0,0
1.0317,0.58508,1.3337,0,0,0
1.0306,0.38811,1.5647,0,0,0
0.7343,1.931,0.09643,0,0,0
0.75548,1.6981,0.32465,0,0,0
0.7846,1.4656,0.5874,0,0,0
