"Points:0","Points:1","Points:2","U:0","U:1","U:2"
7.6043,12.917,1.45,-0.017688,-0.020819,0.00028281
7.367,12.902,1.2621,-0.0062928,-0.031722,0.073782
8.3323,11.346,0.10313,-0.19277,-0.15747,-0.0050197
8.1564,11.147,0.079901,-0.17242,-0.088283,-0.0035027
8.1191,11.342,0.30576,-0.21498,-0.050483,-0.0070491
7.985,10.957,0.07677,-0.1159,-0.059351,0.003233
7.8134,11.142,0.077052,-0.0855,0.012067,0.0061981
7.9593,11.139,0.26466,-0.17035,0.01456,-0.0023689
7.6393,11.327,0.077023,0.11739,-0.058865,-0.016377
7.7901,11.323,0.26547,-0.04157,0.12091,0.0029931
7.9138,11.323,0.49296,-0.14651,0.068343,0.0054547
7.449,11.515,0.076502,0.13534,-0.43117,-0.022032
7.6263,11.514,0.25832,0.078339,-0.0028109,-0.034986
7.7559,11.507,0.4818,0.058716,0.1664,0.015118
7.9076,11.52,0.69406,-0.088639,0.17044,0.008716
7.2539,11.704,0.076257,0.1425,-0.81353,-0.0073133
7.442,11.705,0.2542,0.097441,-0.34652,-0.04479
7.6032,11.704,0.468,0.040485,0.013869,-0.034571
7.754,11.7,0.68424,0.027729,0.21722,-0.0056036
7.917,11.706,0.88443,-0.045286,0.18954,0.0090744
7.0612,11.898,0.076192,0.059178,-0.9972,0.0010345
7.2492,11.901,0.25365,0.11492,-0.80951,-0.021313
7.4263,11.9,0.46129,0.027161,-0.28814,-0.04859
7.5893,11.896,0.67494,-0.023354,0.042579,-0.040589
7.7581,11.891,0.87974,-0.010882,0.21815,-0.027021
7.9232,11.89,1.0736,-0.048528,0.17398,-0.0066708
6.8722,12.101,0.075793,0.036862,-1.0006,0.00069903
7.0567,12.107,0.2561,0.034669,-1.0029,-0.0025526
7.2369,12.104,0.46536,0.07201,-0.81144,-0.037565
7.4114,12.097,0.67303,-0.053399,-0.16452,-0.049905
7.5841,12.09,0.87568,-0.085267,0.076071,-0.058659
7.7617,12.082,1.0716,-0.048919,0.18829,-0.041453
