"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.67147,0.71216,0.23881,-0.057971,0.13535,0.030615
0.66581,0.53481,0.43371,-0.075339,0.11659,0.021291
0.66806,0.37329,0.63318,-0.1197,0.093127,0.013784
0.6776,0.21452,0.82415,-0.19406,0.053647,0.0032836
0.68695,0.06692,1.0061,-0.26168,0.028711,0.00047883
0.48931,1.0892,0.073347,0.046199,0.13245,0.020956
0.47336,0.90371,0.24176,0.011503,0.14483,0.038183
0.46156,0.71827,0.43671,-0.005083,0.14336,0.0357
0.45744,0.53751,0.63178,-0.042344,0.13008,0.028035
0.46492,0.3653,0.82153,-0.099611,0.10095,0.016147
0.48108,0.20145,1.0048,-0.15969,0.063082,0.0098101
0.49984,0.060652,1.1839,-0.23041,0.029006,0.0010642
0.31411,1.2953,0.096782,0.15181,0.060028,0.0022884
0.27131,1.1059,0.25357,0.069968,0.10365,0.032552
0.25719,0.91321,0.44732,0.056146,0.14539,0.044259
0.25165,0.72053,0.63742,0.028951,0.15908,0.040477
0.25142,0.52887,0.82298,-0.0071907,0.1468,0.023709
0.25726,0.34216,1.0047,-0.062648,0.13276,0.015482
0.27349,0.16904,1.1837,-0.10207,0.058231,0.0014
0.31178,0.043661,1.3614,-0.15702,0.042446,0.0016116
0.14523,0.021001,1.5386,-0.16595,0.021335,-0.00013764
0.083191,0.1279,1.3614,-0.049975,0.0311,-0.0089343
0.076485,0.32282,1.1839,-0.080262,0.17884,-0.0040898
0.075245,0.52064,1.0058,-0.03714,0.18213,-0.022265
0.075087,0.71864,0.82616,-0.01438,0.20418,-0.0082073
0.075473,0.91572,0.64444,0.008569,0.16364,0.00042762
0.077701,1.1109,0.46287,0.029687,0.11305,0.012237
0.095997,1.301,0.29802,0.030336,0.040756,-0.0051113
1.7825,0.020365,0.13209,-0.45101,7.5609e-05,-0.041531
1.6009,0.12553,0.077297,-0.40989,0.046317,-0.02496
1.6009,0.042997,0.28745,-0.45196,0.0075432,-0.050024
1.4192,0.31873,0.072869,-0.35258,0.10294,-0.013961
1.419,0.16673,0.25551,-0.37827,0.042006,-0.018718
1.4193,0.060388,0.46727,-0.41706,0.0081545,-0.037013
1.237,0.51473,0.072101,-0.26334,0.13083,-0.003679
1.2362,0.33823,0.24371,-0.27973,0.080633,-0.0009706
1.2364,0.20039,0.45213,-0.31157,0.036957,-0.018683
1.2374,0.06696,0.64792,-0.38344,0.014872,-0.020311
1.0536,0.70765,0.071835,-0.16707,0.14385,0.0051314
1.0515,0.52296,0.23898,-0.17342,0.11071,0.013119
1.0506,0.36395,0.43904,-0.20167,0.074126,-0.0033057
1.0526,0.21582,0.64028,-0.26613,0.043607,-0.0091949
1.0551,0.06899,0.82752,-0.35015,0.019728,-0.013431
0.86803,0.8964,0.071804,-0.074846,0.13817,0.01339
0.86371,0.71102,0.23766,-0.076754,0.12906,0.026467
0.85993,0.53661,0.43126,-0.10088,0.10632,0.013899
0.86108,0.37904,0.63139,-0.14965,0.081889,0.0065487
0.86668,0.22019,0.82353,-0.2328,0.048506,-0.0028475
0.87183,0.069048,1.006,-0.31218,0.023452,-0.0046144
0.68011,1.0843,0.072144,0.040648,0.12435,0.021102
0.67273,0.89972,0.23903,0.0055077,0.13345,0.037814
0.66412,0.71779,0.43075,-0.011201,0.13067,0.032294
0.66041,0.545,0.62662,-0.052653,0.11719,0.02364
0.66611,0.38026,0.81919,-0.11705,0.092298,0.011901
0.67723,0.21658,1.0042,-0.19868,0.056545,0.0038749
0.68694,0.067136,1.1838,-0.27489,0.026552,-0.0018482
0.49446,1.2818,0.08694,0.11459,0.059933,0.016076
0.48435,1.0912,0.24785,0.077034,0.13906,0.04131
0.46686,0.90674,0.43855,0.051358,0.14521,0.042294
0.45588,0.72228,0.63005,0.013276,0.14454,0.036157
0.45487,0.54116,0.81867,-0.044156,0.12896,0.02365
0.46418,0.36723,1.0029,-0.10163,0.10571,0.013955
0.48096,0.20195,1.1833,-0.17295,0.052616,0.0029315
0.49984,0.060696,1.3613,-0.21009,0.036295,0.0012996
0.29566,1.3027,0.28619,0.12864,0.063164,0.012281
0.27118,1.1088,0.45466,0.08506,0.10767,0.035881
0.25594,0.91527,0.63874,0.064355,0.14763,0.039605
0.25075,0.72151,0.82243,0.032702,0.15804,0.030121
0.25098,0.52944,1.0038,-0.019765,0.16027,0.018136
0.25712,0.34243,1.1832,-0.060349,0.10971,0.003291
0.27348,0.1691,1.3613,-0.12303,0.07857,0.0018293
0.31178,0.043661,1.5386,-0.18985,0.020689,-0.00029607
0.14521,0.021001,1.7159,0.079725,0.0086257,-0.0038518
0.083191,0.1279,1.5386,-0.12309,0.029133,-0.00033573
0.076475,0.32282,1.3613,-0.052748,0.11944,-0.0072179
0.07521,0.52061,1.1838,-0.045386,0.21506,-0.0045545
0.075041,0.71865,1.0057,-0.02028,0.19818,-0.016967
0.075562,0.91629,0.8265,0.0031276,0.18756,-0.0054827
0.078127,1.1132,0.64689,0.030024,0.11556,0.00042535
0.092947,1.3048,0.47293,0.026558,0.063473,-0.0030652
1.9641,0.020366,0.13209,-0.48265,-0.0030502,-0.051853
1.7825,0.12553,0.077295,-0.43972,0.056538,-0.031397
1.7825,0.042999,0.28745,-0.48257,0.0039532,-0.056938
1.6009,0.31873,0.072855,-0.38169,0.10481,-0.016072
1.6008,0.16675,0.25548,-0.40797,0.040341,-0.022589
1.6009,0.060405,0.46727,-0.45202,0.0041699,-0.042975
1.419,0.51468,0.072061,-0.29008,0.13309,-0.0037178
1.4186,0.33829,0.2436,-0.30802,0.076257,-0.00096491
1.4187,0.20055,0.45204,-0.34382,0.032767,-0.024375
1.4192,0.067034,0.6479,-0.42126,0.010885,-0.02465
1.2368,0.70737,0.071743,-0.18998,0.14653,0.0040916
1.2355,0.52295,0.23865,-0.1968,0.10706,0.01008
1.2349,0.36452,0.43862,-0.23035,0.068198,-0.009181
1.2359,0.21652,0.64007,-0.30047,0.039249,-0.015328
1.2373,0.069236,0.82748,-0.39016,0.016129,-0.017296
1.0535,0.89527,0.071665,-0.092888,0.14367,0.011821
1.0508,0.71043,0.23686,-0.092623,0.12653,0.022096
1.0483,0.53746,0.42992,-0.12218,0.1001,0.0071513
1.0488,0.38158,0.63039,-0.17699,0.074164,-0.00024471
1.0521,0.22244,0.82316,-0.26695,0.04397,-0.0088281
1.055,0.069782,1.006,-0.35679,0.01942,-0.0084246
0.86808,1.0809,0.071815,0.031949,0.12545,0.020159
0.86392,0.89738,0.23721,-0.0032041,0.1302,0.034227
0.85843,0.71757,0.42722,-0.02652,0.12178,0.025724
0.85598,0.5492,0.62338,-0.072525,0.10473,0.016978
0.85947,0.38767,0.81765,-0.14478,0.081291,0.0055436
0.86633,0.22273,1.0037,-0.23571,0.04918,-0.0014351
0.87181,0.069321,1.1838,-0.31984,0.023051,-0.0036295
0.68182,1.2673,0.073671,0.12323,0.044526,0.018245
0.67678,1.0849,0.24136,0.076838,0.12706,0.041649
0.66707,0.90264,0.4313,0.052824,0.13244,0.041062
0.6582,0.72401,0.62335,0.013909,0.12998,0.033731
0.65727,0.55142,0.81482,-0.046285,0.11656,0.020825
0.66516,0.38352,1.0014,-0.12003,0.093573,0.0096208
0.67705,0.21741,1.1829,-0.20412,0.053031,0.00044244
0.68693,0.06721,1.3613,-0.26909,0.029045,2.1893e-05
0.49222,1.458,0.093009,0.91156,0.0086614,-0.0048891
0.495,1.2815,0.27026,0.13581,0.10534,0.030398
0.48396,1.0917,0.44607,0.1084,0.13841,0.044599
0.46296,0.90954,0.63138,0.069031,0.14528,0.041492
0.45313,0.72501,0.81741,0.012936,0.14396,0.030794
0.45375,0.54308,1.0012,-0.045882,0.13181,0.018949
0.46385,0.36808,1.1823,-0.11005,0.09982,0.0063457
0.48091,0.20213,1.3611,-0.16463,0.063776,0.0013197
0.49984,0.060696,1.5387,-0.2323,0.029047,-0.0012182
0.29403,1.3033,0.46928,0.16252,0.062749,0.0068851
0.27145,1.1101,0.64301,0.093836,0.1098,0.032146
0.2554,0.91629,0.82311,0.065813,0.14973,0.030169
0.2503,0.72208,1.0035,0.021128,0.16659,0.021177
0.25077,0.52975,1.1828,-0.022812,0.14197,0.005701
0.25707,0.34254,1.3611,-0.071147,0.13511,0.0021219
0.27348,0.1691,1.5387,-0.10325,0.05825,-0.0010942
0.31177,0.043647,1.716,-0.14745,0.04254,-0.009134
0.14518,0.020999,1.8933,-0.14997,0.022025,-0.0049524
0.083191,0.12791,1.716,-0.050177,0.032191,0.020009
0.076475,0.32282,1.5387,-0.081596,0.18169,0.00087524
0.075194,0.52061,1.3613,-0.035188,0.18186,-0.0057977
0.075005,0.71867,1.1838,-0.020905,0.22279,-0.004182
0.075542,0.91647,1.0058,-0.0022522,0.18582,-0.012581
0.078262,1.114,0.82752,0.02805,0.13696,0.0023199
0.09253,1.306,0.65076,0.037641,0.041672,-0.018522
2.1456,0.020366,0.13209,-0.50984,-0.0070684,-0.062318
1.9641,0.12553,0.077294,-0.46555,0.066904,-0.037705
1.9641,0.043,0.28745,-0.50935,-0.00068007,-0.063072
1.7825,0.31873,0.072847,-0.40757,0.10536,-0.016563
1.7824,0.16676,0.25547,-0.43415,0.037807,-0.025742
1.7825,0.060412,0.46727,-0.48386,-0.00062855,-0.047988
1.6008,0.51467,0.072036,-0.31336,0.13387,-0.0027348
1.6005,0.33832,0.24353,-0.33416,0.070782,8.2573e-06
1.6006,0.20062,0.45199,-0.3739,0.028218,-0.028783
1.6009,0.067065,0.64789,-0.45611,0.0069322,-0.02774
1.419,0.70727,0.07168,-0.20986,0.14797,0.003548
1.4182,0.52296,0.23844,-0.21858,0.10323,0.0072987
1.4178,0.36477,0.43837,-0.25776,0.06266,-0.013887
1.4184,0.21682,0.63994,-0.33309,0.035018,-0.02035
1.4191,0.069337,0.82746,-0.42721,0.012532,-0.020336
1.2367,0.89476,0.071536,-0.11027,0.14807,0.00973
1.235,0.71017,0.23634,-0.10825,0.12486,0.017131
1.2335,0.53788,0.42913,-0.14364,0.095594,0.00086348
