"Points:0","Points:1","Points:2","U:0","U:1","U:2"
6.8324,2.2719,0.58182,0.0027819,-0.0039117,0.044418
6.6799,2.3906,0.58325,0.0017285,-0.0064353,0.051114
6.5538,2.5275,0.5846,-0.0027068,-0.017766,0.066124
7.2735,2.0579,0.44802,-0.0070022,-0.022185,0.027443
7.1295,2.1673,0.44517,0.0028689,-0.015554,0.031714
6.9792,2.2833,0.44432,-0.00058404,-0.014595,0.032539
6.8256,2.4007,0.44536,-0.0054473,-0.010817,0.037961
6.6782,2.5296,0.44728,-0.0054365,-0.01309,0.047377
6.5535,2.6657,0.44942,-0.008928,-0.021008,0.064337
7.423,2.0625,0.31551,0.02238,-0.074091,0.0094612
7.2706,2.1685,0.30803,0.0031691,-0.038772,0.011854
7.1214,2.2847,0.30675,-0.0054114,-0.031795,0.022135
6.9734,2.4071,0.30717,-0.016806,-0.024888,0.023351
6.8245,2.5343,0.30795,-0.022561,-0.018583,0.029836
6.678,2.6666,0.30901,-0.018343,-0.015822,0.04142
6.5529,2.8007,0.31286,-0.016791,-0.01922,0.059703
7.556,2.0466,0.18082,0.10024,-0.20766,0.021892
7.4061,2.1574,0.17139,0.046407,-0.07821,0.0075852
7.2573,2.2765,0.17082,-0.015517,-0.067785,0.011038
7.1159,2.406,0.17186,-0.034745,-0.046198,0.012986
6.9736,2.537,0.17202,-0.048464,-0.034453,0.015047
6.828,2.6687,0.17091,-0.051355,-0.022295,0.020405
6.6788,2.8012,0.16853,-0.037691,-0.013496,0.03088
6.5517,2.9338,0.17677,-0.027211,-0.010144,0.042585
7.5501,1.9012,0.058744,0.114,-0.27905,0.00026925
7.6605,2.0154,0.052008,0.0013478,-0.24717,0.0036449
7.527,2.1319,0.0519,0.049293,-0.18301,0.0023538
7.3884,2.2653,0.051954,-0.03995,-0.11743,0.0013813
7.2523,2.402,0.052507,-0.071133,-0.081778,0.00044932
7.116,2.5366,0.05272,-0.095883,-0.061389,0.00067687
6.9772,2.6695,0.052469,-0.1038,-0.039101,0.0020265
6.8349,2.8018,0.051373,-0.099335,-0.018962,0.0078933
6.6911,2.9339,0.048929,-0.069311,-0.0026388,0.016943
6.5596,3.0661,0.054631,-0.054121,0.0036249,0.015869
6.5992,2.0153,1.2506,0.0056389,0.0014547,0.030356
6.7162,2.0321,1.1177,0.010516,0.0018929,0.042379
6.5582,2.0943,1.1177,0.0042921,0.003075,0.05316
6.8525,2.0449,0.98465,0.008789,0.0025422,0.046236
6.6927,2.1247,0.9846,0.0078884,0.0024554,0.050502
6.5548,2.2389,0.98473,0.0043715,-0.00029457,0.06142
6.9914,2.0504,0.85139,0.0030464,0.0010645,0.044561
6.8422,2.1496,0.85109,0.010054,0.0024808,0.046187
