"Points:0","Points:1","Points:2","U:0","U:1","U:2"
4.6439,9.2552,0.26955,0,0,0
4.8433,9.4791,0.27252,0,0,0
5.0431,9.714,0.27935,0,0,0
5.2427,9.9168,0.30493,0,0,0
3.8767,8.2407,0.092508,0,0,0
4.0506,8.4373,0.079499,0,0,0
4.2475,8.6346,0.08018,0,0,0
4.4473,8.8335,0.080791,0,0,0
4.6469,9.0357,0.080951,0,0,0
4.8459,9.244,0.080984,0,0,0
5.0445,9.4605,0.080779,0,0,0
5.243,9.685,0.081262,0,0,0
5.4414,9.8993,0.096755,0,0,0
3.8243,9.8308,1.9515,0,0,0
3.8497,9.6416,1.7511,0,0,0
3.9527,9.9055,1.75,0,0,0
3.8682,9.4339,1.5504,0,0,0
3.9961,9.6913,1.5504,0,0,0
4.1831,9.9154,1.55,0,0,0
3.875,9.2301,1.3495,0,0,0
4.0295,9.4602,1.349,0,0,0
4.1993,9.7156,1.3493,0,0,0
4.4093,9.9178,1.3499,0,0,0
3.8772,9.0297,1.1476,0,0,0
4.0449,9.2443,1.145,0,0,0
4.2221,9.4858,1.1441,0,0,0
4.414,9.7264,1.1464,0,0,0
4.628,9.9188,1.1491,0,0,0
3.8778,8.8315,0.94286,0,0,0
4.0508,9.0375,0.93715,0,0,0
4.2373,9.2619,0.93267,0,0,0
4.4252,9.5022,0.93409,0,0,0
4.6281,9.7301,0.94025,0,0,0
4.838,9.9191,0.94615,0,0,0
3.8774,8.6342,0.73288,0,0,0
4.0518,8.8353,0.72366,0,0,0
4.2446,9.0467,0.71487,0,0,0
4.4364,9.2728,0.71175,0,0,0
4.6332,9.5056,0.71779,0,0,0
4.8373,9.7295,0.72868,0,0,0
5.0418,9.9188,0.73884,0,0,0
3.8751,8.4374,0.516,0,0,0
4.0489,8.6357,0.50238,0,0,0
4.2461,8.8388,0.49224,0,0,0
4.4431,9.0495,0.48651,0,0,0
4.6407,9.2694,0.48745,0,0,0
4.8403,9.4967,0.49542,0,0,0
5.0416,9.7244,0.50857,0,0,0
5.2423,9.9183,0.52504,0,0,0
3.8703,8.2408,0.29538,0,0,0
4.0424,8.4378,0.27425,0,0,0
4.2451,8.6362,0.27016,0,0,0
4.4459,8.8376,0.26815,0,0,0
4.6453,9.0437,0.26773,0,0,0
4.8442,9.2567,0.2689,0,0,0
5.0433,9.4798,0.27221,0,0,0
5.2425,9.7142,0.27922,0,0,0
5.4413,9.9168,0.30491,0,0,0
3.8767,8.0443,0.092496,0,0,0
4.0506,8.2408,0.079489,0,0,0
4.2476,8.4375,0.080148,0,0,0
4.4476,8.635,0.080706,0,0,0
4.6473,8.8339,0.080796,0,0,0
4.8461,9.0361,0.08085,0,0,0
5.0446,9.2443,0.080913,0,0,0
5.243,9.4607,0.080744,0,0,0
5.4414,9.6851,0.081248,0,0,0
5.6396,9.8993,0.096753,0,0,0
3.8244,9.8304,2.155,0,0,0
3.8498,9.6414,1.9542,0,0,0
3.953,9.9054,1.9511,0,0,0
3.8682,9.4338,1.7518,0,0,0
3.9962,9.6911,1.7519,0,0,0
4.1833,9.9153,1.7503,0,0,0
3.875,9.2301,1.5505,0,0,0
4.0295,9.4602,1.551,0,0,0
4.1993,9.7156,1.5507,0,0,0
4.4093,9.9178,1.5501,0,0,0
3.8773,9.0298,1.3495,0,0,0
4.0449,9.2446,1.3486,0,0,0
4.2219,9.4863,1.3483,0,0,0
4.4137,9.7268,1.349,0,0,0
4.6279,9.9189,1.3499,0,0,0
3.878,8.8316,1.1475,0,0,0
4.0511,9.0381,1.1443,0,0,0
4.2371,9.2636,1.1416,0,0,0
4.4243,9.5044,1.1424,0,0,0
4.6274,9.7315,1.1458,0,0,0
4.8377,9.9193,1.149,0,0,0
3.8781,8.6343,0.94279,0,0,0
4.0532,8.8361,0.93652,0,0,0
4.245,9.0495,0.93009,0,0,0
4.435,9.2787,0.92789,0,0,0
4.6313,9.5119,0.93213,0,0,0
4.8362,9.7325,0.93961,0,0,0
5.0415,9.9193,0.94602,0,0,0
3.8775,8.4375,0.73284,0,0,0
4.0527,8.6365,0.7233,0,0,0
4.2478,8.8416,0.71325,0,0,0
4.4422,9.0567,0.70666,0,0,0
4.6379,9.282,0.70767,0,0,0
4.8378,9.5096,0.71636,0,0,0
5.0406,9.7304,0.72823,0,0,0
5.2421,9.9189,0.73876,0,0,0
3.8752,8.2408,0.51598,0,0,0
4.0492,8.4383,0.50224,0,0,0
4.2473,8.6384,0.49161,0,0,0
4.4454,8.8431,0.48454,0,0,0
4.6434,9.0542,0.48247,0,0,0
4.8419,9.2726,0.48582,0,0,0
5.0416,9.4981,0.49479,0,0,0
5.2418,9.7247,0.50837,0,0,0
5.4411,9.9183,0.52501,0,0,0
3.8702,8.0443,0.29537,0,0,0
4.0425,8.241,0.27422,0,0,0
4.2454,8.4385,0.27001,0,0,0
4.4465,8.6375,0.26771,0,0,0
4.6461,8.8391,0.26671,0,0,0
4.8449,9.0449,0.26694,0,0,0
5.0437,9.2575,0.26852,0,0,0
5.2424,9.4801,0.27205,0,0,0
5.4411,9.7142,0.27917,0,0,0
5.6396,9.9169,0.3049,0,0,0
3.8765,7.8478,0.092489,0,0,0
4.0505,8.0443,0.079484,0,0,0
4.2476,8.2409,0.080132,0,0,0
4.4477,8.4377,0.080659,0,0,0
4.6474,8.6352,0.080688,0,0,0
4.8463,8.8342,0.080671,0,0,0
5.0447,9.0363,0.080764,0,0,0
5.2431,9.2444,0.080871,0,0,0
5.4413,9.4607,0.080727,0,0,0
5.6396,9.6851,0.081243,0,0,0
5.8378,9.8993,0.096752,0,0,0
3.8243,9.8292,2.3608,0,0,0
3.8497,9.6408,2.1615,0,0,0
3.9539,9.9053,2.154,0,0,0
3.8681,9.4336,1.9559,0,0,0
3.9965,9.6908,1.9555,0,0,0
4.1839,9.9152,1.952,0,0,0
3.875,9.23,1.7522,0,0,0
4.0296,9.4599,1.7538,0,0,0
4.1995,9.7153,1.7528,0,0,0
4.4095,9.9178,1.7507,0,0,0
3.8773,9.0298,1.5505,0,0,0
4.0449,9.2446,1.5514,0,0,0
4.2219,9.4863,1.5517,0,0,0
4.4137,9.7268,1.551,0,0,0
4.6279,9.9189,1.5501,0,0,0
3.8781,8.8316,1.3494,0,0,0
4.0512,9.0384,1.3484,0,0,0
4.237,9.2644,1.3475,0,0,0
4.424,9.5054,1.3477,0,0,0
4.6272,9.732,1.3488,0,0,0
4.8377,9.9195,1.3498,0,0,0
3.8783,8.6344,1.1475,0,0,0
4.0536,8.8366,1.1439,0,0,0
4.2451,9.0511,1.1401,0,0,0
4.4344,9.2817,1.1388,0,0,0
4.6304,9.5151,1.1412,0,0,0
4.8358,9.734,1.1454,0,0,0
5.0414,9.9196,1.1489,0,0,0
3.8782,8.4375,0.94275,0,0,0
4.0543,8.6371,0.93619,0,0,0
4.2487,8.8437,0.92865,0,0,0
4.4417,9.0618,0.92367,0,0,0
4.6362,9.2905,0.9245,0,0,0
4.8364,9.5169,0.93092,0,0,0
5.04,9.7337,0.93927,0,0,0
5.242,9.9194,0.94597,0,0,0
3.8775,8.2409,0.73282,0,0,0
4.0532,8.4388,0.72312,0,0,0
4.2494,8.6404,0.71241,0,0,0
4.4454,8.8482,0.70399,0,0,0
4.6417,9.0642,0.70095,0,0,0
4.8398,9.2871,0.7054,0,0,0
5.0402,9.5116,0.71558,0,0,0
5.2413,9.7309,0.72801,0,0,0
5.441,9.919,0.73873,0,0,0
3.8752,8.0444,0.51597,0,0,0
4.0494,8.2414,0.50217,0,0,0
4.2478,8.4399,0.49129,0,0,0
4.4466,8.6411,0.48353,0,0,0
4.645,8.8464,0.47992,0,0,0
4.8433,9.057,0.48033,0,0,0
5.0422,9.2743,0.48494,0,0,0
5.2415,9.4988,0.49447,0,0,0
5.4408,9.7249,0.50828,0,0,0
5.6395,9.9183,0.525,0,0,0
