"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.19279,0.045992,1.3835,-0.34945,0.12046,-0.0030112
0.060693,1.4822,0.054788,-0.021359,0.5687,0.021526
0.052305,1.3502,0.17713,0.013236,0.6181,0.021347
0.053139,1.2181,0.31319,0.0025739,0.65922,0.0079166
0.053462,1.0859,0.44959,-0.007558,0.70483,0.031628
0.05345,0.9538,0.58463,-0.010635,0.73304,0.042962
0.053382,0.82169,0.71847,-0.0094924,0.74013,0.045332
0.05337,0.68957,0.8517,-0.023357,0.73215,0.034108
0.053408,0.55731,0.98472,-0.054756,0.67962,0.021039
0.053365,0.42472,1.1177,-0.089669,0.62845,0.013105
0.052896,0.29235,1.2506,-0.12188,0.47753,0.0045805
0.052084,0.16269,1.3835,-0.18244,0.29155,-0.00098712
0.060115,0.049501,1.5165,-0.13603,0.14391,-0.0043585
1.6867,0.048857,0.05256,0.74764,-0.3679,0.077702
1.5542,0.16123,0.048016,0.73702,-0.57989,0.0099284
1.5542,0.045712,0.17204,0.31063,-0.23089,0.2693
1.4217,0.29101,0.051055,0.66562,-0.86905,-0.018285
1.4216,0.15791,0.16592,0.26578,-0.35202,0.072487
1.4217,0.049556,0.30826,-0.012383,-0.13378,0.20401
1.2891,0.42397,0.052371,0.59735,-1.036,-0.022609
1.2889,0.29101,0.16977,0.24861,-0.56002,-0.015365
1.2889,0.16398,0.30573,-0.03414,-0.22887,0.044491
1.2891,0.05132,0.44636,-0.2669,-0.10637,0.12559
1.1564,0.55704,0.052783,0.54912,-1.1237,-0.017486
1.156,0.42408,0.17174,0.26189,-0.65898,-0.044579
1.1557,0.29424,0.30613,-0.0024628,-0.38697,-0.026183
1.156,0.16737,0.44454,-0.24181,-0.16172,0.017802
1.1564,0.051911,0.58288,-0.48131,-0.10451,0.050443
1.0237,0.68957,0.052892,0.46555,-1.0864,-0.0073459
1.0227,0.55677,0.17246,0.24798,-0.62471,-0.032339
1.0217,0.42533,0.3066,0.048059,-0.41673,-0.044519
1.0217,0.29692,0.44336,-0.16573,-0.26069,-0.031772
1.0227,0.16875,0.58134,-0.38105,-0.10482,-0.003469
1.0237,0.052092,0.71765,-0.62459,-0.090485,0.0081936
0.89055,0.82176,0.052921,0.34976,-0.84674,0.0043515
0.88872,0.68908,0.17269,0.22083,-0.50614,-0.003659
0.88651,0.55687,0.30687,0.091299,-0.36572,-0.026716
0.88546,0.42678,0.44267,-0.078155,-0.25116,-0.040592
0.88645,0.29834,0.57987,-0.26645,-0.16112,-0.029334
0.88866,0.16923,0.71652,-0.47086,-0.050865,-0.01527
0.89052,0.05214,0.85136,-0.71334,-0.067761,-0.013811
0.75663,0.95382,0.052917,0.19611,-0.44212,0.0052945
0.75361,0.82123,0.17276,0.17179,-0.33351,0.00612
0.74972,0.68865,0.30706,0.10429,-0.25081,-0.010888
0.74692,0.5572,0.44243,-0.0083406,-0.17822,-0.028956
0.74686,0.42765,0.57895,-0.15575,-0.11207,-0.034392
0.74956,0.29879,0.71536,-0.32337,-0.070529,-0.025949
0.75345,0.16927,0.85067,-0.51101,-0.0039613,-0.01869
0.75655,0.05211,0.98459,-0.76049,-0.044228,-0.020461
0.62093,1.0859,0.052844,0.10156,-0.15902,0.0040545
0.61647,0.95339,0.1727,0.13424,-0.14594,0.0062173
0.61078,0.82069,0.30727,0.10409,-0.097776,-0.0015865
0.60588,0.68841,0.44276,0.03826,-0.047792,-0.017775
0.60375,0.55739,0.57882,-0.063409,-0.0067444,-0.028968
0.60571,0.4277,0.71477,-0.19311,0.024601,-0.029112
0.61045,0.29846,0.84998,-0.34581,0.026948,-0.022327
0.61615,0.16886,0.98424,-0.52492,0.050152,-0.016831
0.62074,0.051946,1.1176,-0.76116,-0.014669,-0.020451
0.48202,1.2179,0.052508,0.1058,0.029959,0.0033257
0.47598,1.0856,0.17229,0.10834,0.050495,0.0083719
0.46889,0.95302,0.30756,0.094357,0.083537,0.0011218
0.46267,0.82046,0.4437,0.058148,0.1173,-0.011786
0.45899,0.68839,0.5797,-0.0066811,0.15343,-0.023362
0.45891,0.55724,0.71509,-0.085739,0.1736,-0.026528
0.46238,0.42699,0.84982,-0.19207,0.17133,-0.021715
0.46837,0.29723,0.98394,-0.33017,0.13864,-0.014814
0.47538,0.16759,1.1175,-0.49668,0.10688,-0.011817
0.48158,0.051378,1.2506,-0.70858,0.017841,-0.013715
0.33909,1.35,0.051404,0.050253,0.2386,0.0043761
0.3307,1.2179,0.17101,0.073087,0.25855,0.0094175
0.32387,1.0855,0.30805,0.067899,0.28166,0.0041065
0.31877,0.95306,0.44522,0.049961,0.3128,-0.0060649
0.31588,0.82072,0.58123,0.022659,0.34967,-0.017256
0.31491,0.6887,0.71615,-0.02081,0.36821,-0.020268
0.31568,0.55709,0.85033,-0.085957,0.36,-0.015789
0.31837,0.42582,0.98403,-0.17562,0.3248,-0.0089943
0.3232,0.29486,1.1174,-0.2903,0.25944,-0.0052137
