"Points:0","Points:1","Points:2","U:0","U:1","U:2"
8.4484,5.8748,1.45,0,0,0
8.4709,5.6335,1.7006,0,0,0
8.5228,5.4588,1.9471,0,0,0
8.2971,5.427,2.1907,0,0,0
8.2126,5.58,1.9478,0,0,0
8.2037,5.8529,1.7008,0,0,0
8.2017,6.1248,1.45,0,0,0
8.201,6.3902,1.1961,0,0,0
8.2007,6.6468,0.93597,0,0,0
8.2004,6.897,0.66672,0,0,0
8.2014,7.1437,0.38841,0,0,0
8.2212,7.3888,0.12359,0,0,0
10.52,5.4293,0.20571,0,0,0
10.273,5.5809,0.11588,0,0,0
10.273,5.4603,0.4382,0,0,0
10.026,5.8546,0.10469,0,0,0
10.026,5.6353,0.38023,0,0,0
10.026,5.4831,0.69605,0,0,0
9.7786,6.1259,0.10202,0,0,0
9.7775,5.8768,0.35299,0,0,0
9.7777,5.6776,0.66667,0,0,0
9.7789,5.4915,0.95044,0,0,0
9.5301,6.3906,0.10104,0,0,0
9.5266,6.1333,0.34111,0,0,0
9.5251,5.9064,0.639,0,0,0
9.5278,5.6962,0.93593,0,0,0
9.5312,5.4939,1.2012,0,0,0
9.2785,6.6467,0.10078,0,0,0
9.2711,6.3912,0.3371,0,0,0
9.265,6.1463,0.62141,0,0,0
9.267,5.9224,0.91867,0,0,0
9.2754,5.7006,1.1953,0,0,0
9.2825,5.4936,1.45,0,0,0
9.0212,6.8967,0.10094,0,0,0
9.0081,6.6453,0.33777,0,0,0
8.9953,6.3939,0.61782,0,0,0
8.9918,6.1523,0.90817,0,0,0
9.002,5.9216,1.1886,0,0,0
9.0184,5.6949,1.45,0,0,0
9.0318,5.4905,1.6986,0,0,0
8.7553,7.1434,0.10129,0,0,0
8.734,6.8956,0.34303,0,0,0
8.7174,6.6449,0.62725,0,0,0
8.7092,6.3935,0.91146,0,0,0
8.7127,6.1452,1.1866,0,0,0
8.7285,5.9044,1.45,0,0,0
8.7526,5.675,1.7027,0,0,0
8.7782,5.4805,1.9488,0,0,0
8.4812,7.3887,0.10247,0,0,0
8.4482,7.1431,0.35402,0,0,0
8.4387,6.8955,0.64538,0,0,0
8.4348,6.6449,0.92345,0,0,0
8.4348,6.3904,1.1905,0,0,0
8.4385,6.1319,1.45,0,0,0
8.4486,5.8747,1.7046,0,0,0
8.4713,5.6319,1.9548,0,0,0
8.5236,5.4548,2.1998,0,0,0
8.3011,5.4195,2.4329,0,0,0
8.2128,5.5805,2.2009,0,0,0
8.2036,5.8543,1.9553,0,0,0
8.2018,6.1251,1.7028,0,0,0
8.2009,6.39,1.45,0,0,0
8.2006,6.6464,1.1956,0,0,0
8.2005,6.8966,0.93549,0,0,0
8.2003,7.1434,0.66647,0,0,0
8.2014,7.3887,0.38834,0,0,0
8.2212,7.6333,0.12358,0,0,0
10.767,5.4293,0.20568,0,0,0
10.52,5.581,0.11588,0,0,0
10.52,5.4603,0.43819,0,0,0
10.273,5.8546,0.10467,0,0,0
10.273,5.6353,0.3802,0,0,0
10.273,5.4831,0.69605,0,0,0
10.026,6.1259,0.10197,0,0,0
10.025,5.8769,0.35284,0,0,0
10.026,5.6779,0.66657,0,0,0
10.026,5.4916,0.95043,0,0,0
9.7784,6.3905,0.1009,0,0,0
9.7765,6.1335,0.3406,0,0,0
9.7756,5.9072,0.63837,0,0,0
9.777,5.6971,0.93568,0,0,0
9.7788,5.4942,1.2012,0,0,0
9.5298,6.6465,0.1005,0,0,0
9.5253,6.3912,0.33572,0,0,0
9.5214,6.1478,0.6191,0,0,0
9.5224,5.9256,0.9172,0,0,0
9.5272,5.7034,1.195,0,0,0
9.5312,5.4945,1.45,0,0,0
9.2783,6.8965,0.10053,0,0,0
9.2698,6.645,0.33473,0,0,0
9.2608,6.3952,0.61125,0,0,0
9.2582,6.158,0.90277,0,0,0
9.2648,5.9306,1.1869,0,0,0
9.2751,5.7023,1.45,0,0,0
9.2826,5.4931,1.6987,0,0,0
9.021,7.1433,0.10084,0,0,0
9.0073,6.8951,0.33681,0,0,0
8.9924,6.6449,0.61383,0,0,0
8.9834,6.3974,0.89955,0,0,0
8.9869,6.1572,1.1819,0,0,0
9.0012,5.9234,1.45,0,0,0
9.0188,5.6935,1.704,0,0,0
9.032,5.4882,1.9494,0,0,0
8.7552,7.3886,0.10125,0,0,0
8.7336,7.1425,0.34269,0,0,0
8.7161,6.8944,0.62587,0,0,0
8.7055,6.6446,0.90851,0,0,0
8.7039,6.3944,1.1835,0,0,0
8.7117,6.1458,1.45,0,0,0
8.7292,5.9034,1.7085,0,0,0
8.7537,5.671,1.9597,0,0,0
8.7791,5.4741,2.2032,0,0,0
8.4811,7.6333,0.10246,0,0,0
8.4481,7.3884,0.35391,0,0,0
8.4384,7.1425,0.64497,0,0,0
8.434,6.8949,0.92258,0,0,0
8.4327,6.6446,1.1895,0,0,0
8.4342,6.3903,1.45,0,0,0
8.439,6.1319,1.7077,0,0,0
8.4496,5.874,1.9641,0,0,0
8.4729,5.6261,2.219,0,0,0
8.5287,5.4405,2.4564,0,0,0
8.266,5.4067,2.6583,0,0,0
8.2164,5.5799,2.4605,0,0,0
8.2035,5.8582,2.2169,0,0,0
8.2018,6.1264,1.9603,0,0,0
8.201,6.3902,1.7039,0,0,0
8.2005,6.6462,1.45,0,0,0
8.2004,6.8964,1.1954,0,0,0
8.2004,7.1432,0.93531,0,0,0
8.2003,7.3885,0.66638,0,0,0
8.2013,7.6333,0.38831,0,0,0
8.2212,7.8778,0.12358,0,0,0
11.016,5.4293,0.2056,0,0,0
10.767,5.581,0.11587,0,0,0
10.768,5.4603,0.43815,0,0,0
10.52,5.8546,0.10466,0,0,0
10.52,5.6354,0.38018,0,0,0
