Points:0,Points:1,Points:2,U:0,U:1,U:2
5.3034,0.30836,1.3496,9.911e-07,7.3855e-07,1.7923e-09
5.4318,0.56584,1.3496,-1.1899e-07,2.11015e-06,-6.356e-08
4.8886,0.081831,1.1493,1.97165e-06,5.7235e-07,-9.3035e-08
5.0994,0.28431,1.1472,1.97775e-06,8.9635e-07,-9.6825e-08
5.27,0.53974,1.1463,5.352e-07,2.1086e-06,-8.772e-08
5.4249,0.76966,1.1478,6.114e-07,2.9362e-06,1.15645e-07
4.6692,0.081033,0.94644,3.1764e-06,4.7606e-07,2.86805e-08
4.8834,0.27423,0.94134,2.56055e-06,5.2575e-07,-1.9866e-08
5.0764,0.51523,0.93702,1.99195e-06,1.93495e-06,-3.3894e-08
5.2549,0.75603,0.93843,6.7065e-07,3.19285e-06,-6.5335e-08
5.4229,0.97004,0.94306,5.475e-07,4.14545e-06,-9.7755e-08
4.4589,0.080967,0.73908,3.57665e-06,4.1892e-07,-1.82195e-08
4.6681,0.27208,0.7296,3.29035e-06,6.1605e-07,-3.80135e-08
4.8712,0.50221,0.72034,2.5813e-06,1.9049e-06,-8.856e-08
5.0614,0.74091,0.71818,2.40125e-06,3.0671e-06,6.978e-09
5.25,0.96321,0.72451,1.1172e-06,4.3695e-06,-7.7395e-08
5.4228,1.1683,0.73308,8.041e-07,5.074e-06,-1.42785e-07
4.255,0.0814,0.52515,4.14815e-06,3.03945e-07,6.1385e-08
4.4582,0.27589,0.50904,3.88395e-06,4.2663e-07,4.5516e-08
4.661,0.50559,0.49665,3.58605e-06,1.61605e-06,1.44555e-08
4.8594,0.73611,0.49064,2.86915e-06,2.56875e-06,-9.753e-09
5.0551,0.95691,0.49362,2.6225e-06,4.22365e-06,7.066e-09
5.2512,1.1654,0.50282,1.20455e-06,5.7915e-06,-1.52485e-07
5.4248,1.3656,0.51624,8.8385e-07,6.6205e-06,-2.73455e-07
4.0547,0.082775,0.30493,4.4011e-06,2.61555e-07,-4.04935e-08
4.2542,0.28563,0.27935,4.1945e-06,3.7104e-07,-4.0697e-09
4.4542,0.52052,0.27253,4.07025e-06,1.4657e-06,-2.2389e-08
4.6538,0.74442,0.26956,3.8929e-06,2.3065e-06,-4.36625e-09
4.8533,0.95816,0.26901,3.3764e-06,3.66795e-06,-3.49575e-08
5.0539,1.1641,0.27051,3.2003e-06,5.277e-06,1.68435e-08
5.2568,1.3647,0.27447,1.48795e-06,7.129e-06,-2.1122e-07
5.4295,1.5624,0.29567,1.1249e-06,8.073e-06,-3.57945e-07
3.8559,0.10027,0.096755,4.49175e-06,1.4953e-07,2.7142e-08
4.0543,0.31456,0.081262,4.31095e-06,1.4963e-07,-4.17215e-09
4.2528,0.53907,0.080779,4.2917e-06,1.0243e-06,-1.90525e-08
4.4515,0.75559,0.080985,4.1687e-06,1.665e-06,-2.7255e-08
4.6505,0.96388,0.080954,4.05445e-06,2.9532e-06,4.89045e-08
4.8503,1.1661,0.080797,3.4433e-06,4.4301e-06,1.28295e-07
5.0504,1.365,0.0802,3.2517e-06,6.2565e-06,1.754e-07
5.2479,1.5623,0.07956,1.07195e-06,8.477e-06,-9.5605e-08
5.4227,1.7589,0.092652,1.087e-06,9.956e-06,-4.3393e-07
5.4756,0.16885,1.9515,8.287e-07,1.0881e-06,-1.3244e-07
5.3468,0.094098,1.75,-6.0025e-07,1.0926e-07,2.88085e-07
